data category,item number,data item,annex a  information captured,903 information captured,croydon text,croydon options,croydon forms,croydon reason for collecton,essex text,essex options,essex forms,essex reason for collection,sutton text,sutton options,sutton forms,sutton reason for collection,camden text,camden options,camden forms,camden reason for collection,were users asked specifically about this item (y/n),did users find it useful?,why was it found useful/not useful?
,Item 1449,Update of actions from previous visit,,,,,,,,,,,Update of actions from previous visit,,Visit Recording Template,,,,,,,,
,Item 1450,Purpose of the visit,,,,,,,,,,,Purpose of the visit,,Visit Recording Template,,,,,,,,
,Item 1454,Children/Young people present (Reason not seen alone),,,,,,,,,,,Children/Young people present (Reason not seen alone),,Visit Recording Template,,,,,,,,
,Item 1455,Children/Young people not present (Name),,,,,,,,,,,Children/Young people not present (Name),,Visit Recording Template,,,,,,,,
,Item 1456,Children/Young people not present (Details and Plans),,,,,,,,,,,Children/Young people not present (Details and Plans),,Visit Recording Template,,,,,,,,
,Item 1459,Discussion with Parent/carers including views,,,,,,,,,,,Discussion with Parent/carers including views,,Visit Recording Template,,,,,,,,
,Item 1460,Child/Young person's views and wishes,,,,,,,,,,,Child/Young person's views and wishes,,Visit Recording Template,,,,,,,,
,Item 1461,Outline of any direct work undertaken,,,,,,,,,,,Outline of any direct work undertaken,,Visit Recording Template,,,,,,,,
,Item 1474,Placement Code,,Type of placement code,,,,,,,,,Placement code,903 dropdown,Placement Record,,,,,,,,
,Item 1475,Type of provision,,Type of CLA provision,,,,,,,,,Type of provision,903 dropdown,Placement Record,,,,,,,,
,Item 1476,Legal Status Details,,Child's legal status,,,,,,,,,Legal Status Details,903 dropdown,Placement Record,,,,,,,,
,Item 1477,Have looked after episodes been updated,,"Various episode data items including commenced, ended, reason",,,,,,,,,Confirm that Looked After Episodes have been updated on child Record,,Placement Record,,,,,,,,
,Item 1478,Has placement address been updated?,,Placement location,,,,,,,,,Confirm that placement address has been update on child record,,Placement Record,,,,,,,,
,Item 1783,Passport Application,,,,,,,,,,,Passport Application,"Head of service only
Date",Placement Plan & Delegated Authority,,,,,,,,
,Item 1784,Sports/social clubs,,,,,,,,,,,Sports/social clubs,"Social Worker
Parent
Foster Carer
Date
Notes",Placement Plan & Delegated Authority,,,,,,,,
,Item 1785,More hazardous activities ,,,,,,,,,,,"More hazardous activities, e.g. horse riding, skiing, rock climbing ","Social Worker
Parent
Foster Carer
Date
Notes",Placement Plan & Delegated Authority,,,,,,,,
,Item 1786,Haircuts/Colouring,,,,,,,,,,,Haircuts/colouring,"Social Worker
Parent
Foster Carer
Date
Notes",Placement Plan & Delegated Authority,,,,,,,,
,Item 1787,Body Piercing,,,,,,,,,,,Body Piercing,"Social Worker
Parent
Foster Carer
Date
Notes",Placement Plan & Delegated Authority,,,,,,,,
,Item 1788,Tattoos,,,,,,,,,,,Tattoos,"Social Worker
Parent
Foster Carer
Date
Notes",Placement Plan & Delegated Authority,,,,,,,,
,Item 1789,Mobile Phone,,,,,,,,,,,Mobile Phone,"Social Worker
Parent
Foster Carer
Date
Notes",Placement Plan & Delegated Authority,,,,,,,,
,Item 1790,Part-time employment,,,,,,,,,,,Part-time employment,"Social Worker
Parent
Foster Carer
Date
Notes",Placement Plan & Delegated Authority,,,,,,,,
,Item 1791,Social media,,,,,,,,,,,"Accessing social networking sites, e.g. Facebook, Twitter, MSN","Social Worker
Parent
Foster Carer
Date
Notes",Placement Plan & Delegated Authority,,,,,,,,
,Item 1792,Photos or media activity,,,,,,,,,,,Photos or media activity,"Social Worker
Parent
Foster Carer
Date
Notes",Placement Plan & Delegated Authority,,,,,,,,
,Item 1793,"New changes in faith, church or religious observance",,,,,,,,,,,"New changes in faith, church or religious observance","Social Worker
Parent
Foster Carer
Date
Notes",Placement Plan & Delegated Authority,,,,,,,,
,Item 1794,Attendance at place of worship,,,,,,,,,,,Attendance at place of worship,"Social Worker
Parent
Foster Carer
Date
Notes",Placement Plan & Delegated Authority,,,,,,,,
,Item 1795,Any other diversity matters,,,,,,,,,,,Any other diversity matters,"Social Worker
Parent
Foster Carer
Date
Notes",Placement Plan & Delegated Authority,,,,,,,,
,Item 1796,Life story work,,,,,,,,,,,Life story work,"Social Worker
Parent
Foster Carer
Date
Notes",Placement Plan & Delegated Authority,,,,,,,,
,Item 1797,Name changes ,,,,,,,,,,,"Name changes in nicknames, order of first names, or preferred names","Social Worker
Parent
Foster Carer
Date
Notes",Placement Plan & Delegated Authority,,,,,,,,
,Item 1798,Agreements for contact: transport,,,,,,,,,,,Transport,"Social Worker
Parent
Foster Carer
Date
Notes",Placement Plan & Delegated Authority,,,,,,,,
,Item 1799,Agreements for contact: arranging,,,,,,,,,,,Arranging,"Social Worker
Parent
Foster Carer
Date
Notes",Placement Plan & Delegated Authority,,,,,,,,
,Item 1800,Agreements for contact: facilitation,,,,,,,,,,,Facilitation,"Social Worker
Parent
Foster Carer
Date
Notes",Placement Plan & Delegated Authority,,,,,,,,
,Item 1801,Agreements for contact: formal supervision,,,,,,,,,,,Formal contact,"Social Worker
Date
Notes",Placement Plan & Delegated Authority,,,,,,,,
,Item 1803,Immunisations,,,,,,,,,,,Routine Immunisations,"Social Worker
Parent
Foster Carer
Date
Notes",Placement Plan & Delegated Authority,,,,,,,,
,Item 1816,Dental - routine,,,,,,,,,,,Dental - routine including anaesthetic,"Social Worker
Parent
Foster Carer
Date
Notes",Placement Plan & Delegated Authority,,,,,,,,
,Item 1817,"Optician - appointments, tests, glasses",,,,,,,,,,,"Optician - appointments, tests, glasses","Social Worker
Parent
Foster Carer
Date
Notes",Placement Plan & Delegated Authority,,,,,,,,
,Item 1818,Consent for examination/treatment by school Doctor or Nurse,,,,,,,,,,,Consent to examination/treatment by school Doctor or school Nurse,"Social Worker
Parent
Foster Carer
Date
Notes",Placement Plan & Delegated Authority,,,,,,,,
,Item 1819,Over the counter and prescribed medications,,,,,,,,,,,Administration of prescribed and over the counter medications,"Social Worker
Parent
Foster Carer
Date
Notes",Placement Plan & Delegated Authority,,,,,,,,
,Item 1820,Consent for other health services,,,,,,,,,,,"Referral/consent for child or young person to access or receive other health services, e.g. CAMHS","Social Worker
Parent
Foster Carer
Date
Notes",Placement Plan & Delegated Authority,,,,,,,,
,Item 1821,Signed consent for school day trips,,,,,,,,,,,Signed consent for school day trips,"Social Worker
Parent
Foster Carer
Date
Notes",Placement Plan & Delegated Authority,,,,,,,,
,Item 1822,Signed consent for school trips over 4 days,,,,,,,,,,,Signed consent for school trips over 4 days,"Social Worker
Parent
Foster Carer
Date
Notes",Placement Plan & Delegated Authority,,,,,,,,
,Item 1823,School trips abroad,,,,,,,,,,,School trips abroad,"Social Worker
Parent
Foster Carer
Date
Notes",Placement Plan & Delegated Authority,,,,,,,,
,Item 1824,School photos,,,,,,,,,,,School photos,"Social Worker
Parent
Foster Carer
Date
Notes",Placement Plan & Delegated Authority,,,,,,,,
,Item 1825,Referral/consent for child or young person to access another education service (please specify the service,,,,,,,,,,,Referral/consent for child or young person to access another education service (please specify the service,"Social Worker
Parent
Foster Carer
Date
Notes",Placement Plan & Delegated Authority,,,,,,,,
,Item 1826,Personal health and social education including sex education,,,,,,,,,,,Personal health and social education including sex education,"Social Worker
Parent
Foster Carer
Date
Notes",Placement Plan & Delegated Authority,,,,,,,,
